job_title,company,location,salary,description,skills,standardized_title,salary_low,salary_avg,standardized_location,experience_years,skill_firebase,skill_rust,skill_ruby,skill_docker,skill_tableau,skill_kafka,skill_mongodb,skill_swift,skill_azure,skill_python,skill_kubernetes,skill_bash,skill_javascript,skill_spark,skill_flutter,skill_r,skill_numpy,skill_sql,skill_golang,skill_elasticsearch,skill_php,skill_react,skill_postgresql,skill_snowflake,skill_tensorflow,skill_vue.js,skill_pytorch,skill_c++,skill_gcp,skill_pandas,skill_scala,skill_aws,skill_angular,skill_node.js,skill_java,skill_power_bi,skill_terraform,skill_hadoop,skill_linux,skills_count,company_size
Data Scientist,QuantumSoft,"Los Angeles, CA",$159110 - $272987 per year,"We are urgently hiring a Data Scientist for our team at QuantumSoft. Experience with Hadoop, Node.js, Azure, PHP is highly preferred.","['Firebase', 'React', 'Spark', 'Power BI', 'Azure']",Data Scientist,159110.0,216048.5,"Los Angeles, CA",3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,Large
AI Specialist,ZetaWare,"Miami, FL",$47548 - $230354 per year,"We are urgently hiring a AI Specialist for our team at ZetaWare. Experience with Kafka, PostgreSQL, Linux, Python is highly preferred.","['Pandas', 'C++', 'Terraform']",Other,47548.0,138951.0,"Miami, FL",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,3,Small
Systems Architect,DataWorks,"Boston, MA",$95809 - $209048 per year,"We are urgently hiring a Systems Architect for our team at DataWorks. Experience with Azure, Firebase, NumPy, GCP is highly preferred.","['Rust', 'Docker', 'Spark']",Other Tech Role,95809.0,152428.5,"Boston, MA",8,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Large
Network Engineer,NextGen,"London, UK",$141416 - $209669 per year,"We are urgently hiring a Network Engineer for our team at NextGen. Experience with Pandas, JavaScript, Kubernetes is highly preferred.","['Angular', 'Bash', 'Ruby', 'Docker', 'Vue.js', 'C++']",Other Tech Role,141416.0,175542.5,"London, UK",3,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,6,Small
Frontend Developer,CloudNest,"Miami, FL",$81149 - $258674 per year,"We are urgently hiring a Frontend Developer for our team at CloudNest. Experience with Kubernetes, JavaScript, Hadoop, Docker is highly preferred.","['R', 'Power BI', 'Ruby', 'Node.js', 'GCP']",Frontend Engineer,81149.0,169911.5,"Miami, FL",3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,5,Medium
DevOps Engineer,GigabyteGroove,"Chicago, IL",$146461 - $230128 per year,"We are urgently hiring a DevOps Engineer for our team at GigabyteGroove. Experience with PyTorch, Python, Bash, Rust is highly preferred.","['GCP', 'SQL', 'Swift']",DevOps/Cloud Engineer,146461.0,188294.5,"Chicago, IL",3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,Small
Frontend Developer,SkyNet Inc.,"Tokyo, JP",$81128 - $245550 per year,"We are urgently hiring a Frontend Developer for our team at SkyNet Inc.. Experience with Hadoop, Power BI, GCP is highly preferred.","['Ruby', 'Java']",Frontend Engineer,81128.0,163339.0,"Tokyo, JP",3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,Large
Data Scientist,HyperData Solutions,Remote,$52779 - $193925 per year,"We are urgently hiring a Data Scientist for our team at HyperData Solutions. Experience with PHP, Swift, Terraform, Rust is highly preferred.","['Firebase', 'Kafka', 'Docker', 'AWS', 'Python']",Data Scientist,52779.0,123352.0,Remote,3,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,Large
Data Scientist,DataNova,"New York, NY",$88183 - $272895 per year,"We are urgently hiring a Data Scientist for our team at DataNova. Experience with Angular, React, Linux, Java, Ruby is highly preferred.","['Linux', 'Pandas', 'Kafka', 'TensorFlow']",Data Scientist,88183.0,180539.0,"New York, NY",3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,Large
IT Project Manager,NeoTech,"Portland, OR",$121029 - $180322 per year,"We are urgently hiring a IT Project Manager for our team at NeoTech. Experience with MongoDB, Java, Rust, Python, NumPy, GCP is highly preferred.","['Swift', 'Kubernetes', 'Rust', 'Docker', 'Linux', 'R', 'Tableau']",Product/Project Manager,121029.0,150675.5,"Portland, OR",3,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,Medium
Network Engineer,InnovateX,"Miami, FL",$126900 - $229393 per year,"We are urgently hiring a Network Engineer for our team at InnovateX. Experience with Vue.js, NumPy, PHP, Python, Node.js is highly preferred.","['NumPy', 'GCP', 'GoLang', 'React', 'Docker', 'Vue.js']",Other Tech Role,126900.0,178146.5,"Miami, FL",3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6,Medium
Technical Support Specialist,HyperData Solutions,"Dallas, TX",$152200 - $224562 per year,"We are urgently hiring a Technical Support Specialist for our team at HyperData Solutions. Experience with GCP, Ruby, PyTorch is highly preferred.","['Flutter', 'TensorFlow', 'Kubernetes', 'JavaScript', 'C++', 'Docker', 'Spark']",Other Tech Role,152200.0,188381.0,"Dallas, TX",3,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,Large
Technical Support Specialist,FutureFrame,"San Francisco, CA",$146634 - $266793 per year,"We are urgently hiring a Technical Support Specialist for our team at FutureFrame. Experience with AWS, Java, Kubernetes is highly preferred.","['TensorFlow', 'Node.js', 'Bash']",Other Tech Role,146634.0,206713.5,"San Francisco Bay Area, CA",3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,Small
Technical Support Specialist,DataNova,"Berlin, DE",$155814 - $183151 per year,"We are urgently hiring a Technical Support Specialist for our team at DataNova. Experience with PyTorch, Angular, Swift, Azure, PHP, Kubernetes is highly preferred.","['GoLang', 'Kafka', 'Node.js']",Other Tech Role,155814.0,169482.5,"Berlin, DE",3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,Medium
Network Engineer,NeoTech,"Tokyo, JP",$80714 - $189386 per year,"We are urgently hiring a Network Engineer for our team at NeoTech. Experience with Linux, Tableau, NumPy, Elasticsearch is highly preferred.","['Flutter', 'Rust', 'Kafka', 'Docker']",Other Tech Role,80714.0,135050.0,"Tokyo, JP",3,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Large
Machine Learning Engineer,PixelPerfect,"Seattle, WA",$121675 - $205239 per year,"We are urgently hiring a Machine Learning Engineer for our team at PixelPerfect. Experience with SQL, JavaScript, PHP is highly preferred.","['Azure', 'PHP', 'PostgreSQL', 'Power BI', 'Java']",ML Engineer,121675.0,163457.0,"Seattle, WA",3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5,Large
DevOps Engineer,InnovateX,"Austin, TX",$77539 - $214033 per year,"We are urgently hiring a DevOps Engineer for our team at InnovateX. Experience with GCP, Elasticsearch, Linux, PostgreSQL, Swift, Kubernetes is highly preferred.","['Power BI', 'Scala', 'React', 'Kafka', 'Snowflake']",DevOps/Cloud Engineer,77539.0,145786.0,"Austin, TX",3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5,Medium
Product Manager,CircuitFlow,"Vancouver, BC",$148195 - $224891 per year,"We are urgently hiring a Product Manager for our team at CircuitFlow. Experience with Azure, Swift, Tableau is highly preferred.","['SQL', 'React', 'Pandas']",Product/Project Manager,148195.0,186543.0,"Vancouver, BC",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,Medium
Software Engineer,BrightBytes,"Portland, OR",$82904 - $271793 per year,"We are urgently hiring a Software Engineer for our team at BrightBytes. Experience with Bash, NumPy, Ruby, Angular, Vue.js, Rust is highly preferred.","['TensorFlow', 'Java', 'Kafka', 'Ruby']",Software Engineer,82904.0,177348.5,"Portland, OR",3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,Medium
Cloud Engineer,DeepCompute,"Portland, OR",$97830 - $285879 per year,"We are urgently hiring a Cloud Engineer for our team at DeepCompute. Experience with Kafka, Terraform, Bash, Spark is highly preferred.","['PyTorch', 'Flutter', 'Scala', 'Tableau', 'Vue.js']",DevOps/Cloud Engineer,97830.0,191854.5,"Portland, OR",3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,5,Small
IT Project Manager,PixelPerfect,"Tokyo, JP",$151636 - $200937 per year,"We are urgently hiring a IT Project Manager for our team at PixelPerfect. Experience with Pandas, PostgreSQL, NumPy, Terraform is highly preferred.","['JavaScript', 'Hadoop']",Product/Project Manager,151636.0,176286.5,"Tokyo, JP",3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,Small
Business Intelligence Analyst,DataNova,"Seattle, WA",$122549 - $180761 per year,"We are urgently hiring a Business Intelligence Analyst for our team at DataNova. Experience with MongoDB, Kubernetes, PostgreSQL, Flutter, Spark, Linux is highly preferred.","['Azure', 'Node.js', 'Java', 'AWS', 'Flutter', 'Kubernetes']",Data Analyst,122549.0,151655.0,"Seattle, WA",3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,6,Large
Systems Architect,HyperData Solutions,"Paris, FR",$169024 - $203504 per year,"We are urgently hiring a Systems Architect for our team at HyperData Solutions. Experience with Spark, JavaScript, Vue.js, MongoDB is highly preferred.","['Scala', 'Pandas', 'Kubernetes']",Other Tech Role,169024.0,186264.0,"Paris, FR",8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,Medium
Machine Learning Engineer,NextGen,"Tokyo, JP",$68900 - $219473 per year,"We are urgently hiring a Machine Learning Engineer for our team at NextGen. Experience with Terraform, Python, Ruby, Java, GoLang, NumPy is highly preferred.","['R', 'Snowflake', 'Python', 'NumPy', 'GCP']",ML Engineer,68900.0,144186.5,"Tokyo, JP",3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,Small
Technical Support Specialist,GigabyteGroove,"Toronto, ON",$75898 - $228965 per year,"We are urgently hiring a Technical Support Specialist for our team at GigabyteGroove. Experience with Tableau, NumPy, AWS is highly preferred.","['JavaScript', 'Swift', 'Rust', 'Tableau', 'Kubernetes']",Other Tech Role,75898.0,152431.5,"Toronto, ON",3,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Medium
Machine Learning Engineer,PixelPerfect,"Toronto, ON",$77753 - $281472 per year,"We are urgently hiring a Machine Learning Engineer for our team at PixelPerfect. Experience with GoLang, Vue.js, Java, AWS is highly preferred.","['Pandas', 'Spark', 'TensorFlow', 'Bash', 'Kafka', 'Snowflake']",ML Engineer,77753.0,179612.5,"Toronto, ON",3,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,Large
Systems Architect,TechCorp,"Phoenix, AZ",$91676 - $233345 per year,"We are urgently hiring a Systems Architect for our team at TechCorp. Experience with Kubernetes, Tableau, Angular, GoLang is highly preferred.","['Node.js', 'TensorFlow']",Other Tech Role,91676.0,162510.5,"Phoenix, AZ",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,Small
Backend Developer,NextGen,"New York, NY",$52847 - $296829 per year,"We are urgently hiring a Backend Developer for our team at NextGen. Experience with Elasticsearch, Pandas, Kubernetes, Linux, Scala is highly preferred.","['Swift', 'Firebase', 'MongoDB', 'Angular', 'Vue.js', 'Linux']",Backend Engineer,52847.0,174838.0,"New York, NY",3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,6,Small
Software Engineer,MacroLogic,"Chicago, IL",$146291 - $245374 per year,"We are urgently hiring a Software Engineer for our team at MacroLogic. Experience with Swift, Linux, Python is highly preferred.","['Scala', 'Firebase', 'NumPy', 'Angular']",Software Engineer,146291.0,195832.5,"Chicago, IL",3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4,Small
Blockchain Developer,NextGen,"New York, NY",$137116 - $234959 per year,"We are urgently hiring a Blockchain Developer for our team at NextGen. Experience with PostgreSQL, AWS, Node.js, GoLang, Java is highly preferred.","['Terraform', 'Docker', 'PostgreSQL', 'Swift']",Software Engineer,137116.0,186037.5,"New York, NY",3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,Large
Cybersecurity Analyst,DataWorks,Singapore,$40239 - $190150 per year,"We are urgently hiring a Cybersecurity Analyst for our team at DataWorks. Experience with Azure, NumPy, Bash is highly preferred.","['PyTorch', 'GCP']",Data Analyst,40239.0,115194.5,Singapore,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,Medium
IT Project Manager,DataNova,"San Francisco, CA",$52789 - $208408 per year,"We are urgently hiring a IT Project Manager for our team at DataNova. Experience with NumPy, Scala, TensorFlow is highly preferred.","['NumPy', 'AWS']",Product/Project Manager,52789.0,130598.5,"San Francisco Bay Area, CA",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,Small
Cloud Engineer,SkyNet Inc.,"Los Angeles, CA",$131375 - $233171 per year,"We are urgently hiring a Cloud Engineer for our team at SkyNet Inc.. Experience with Elasticsearch, Azure, TensorFlow, Swift, MongoDB, GoLang is highly preferred.","['React', 'Pandas', 'Elasticsearch', 'Swift', 'PyTorch', 'Hadoop']",DevOps/Cloud Engineer,131375.0,182273.0,"Los Angeles, CA",3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,6,Large
Systems Architect,DeepCompute,"Portland, OR",$172562 - $186545 per year,"We are urgently hiring a Systems Architect for our team at DeepCompute. Experience with SQL, Python, React, Bash is highly preferred.","['Spark', 'Linux', 'NumPy', 'Vue.js', 'Node.js', 'Kafka']",Other Tech Role,172562.0,179553.5,"Portland, OR",8,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,6,Medium
Systems Architect,FutureFrame,"Denver, CO",$49461 - $191955 per year,"We are urgently hiring a Systems Architect for our team at FutureFrame. Experience with Java, R, React is highly preferred.","['Firebase', 'Tableau', 'Snowflake', 'Swift', 'PyTorch']",Other Tech Role,49461.0,120708.0,"Denver, CO",8,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,Large
Frontend Developer,HyperData Solutions,"Los Angeles, CA",$67971 - $227947 per year,"We are urgently hiring a Frontend Developer for our team at HyperData Solutions. Experience with Angular, Tableau, Firebase, Node.js, Docker, PyTorch is highly preferred.","['Vue.js', 'GCP', 'MongoDB', 'Tableau', 'GoLang']",Frontend Engineer,67971.0,147959.0,"Los Angeles, CA",3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5,Medium
Product Manager,ByteLogic,"Dallas, TX",$57215 - $242454 per year,"We are urgently hiring a Product Manager for our team at ByteLogic. Experience with Spark, JavaScript, Azure is highly preferred.","['Swift', 'Terraform', 'GoLang', 'Scala', 'GCP', 'TensorFlow']",Product/Project Manager,57215.0,149834.5,"Dallas, TX",3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,6,Large
Embedded Systems Engineer,NeoTech,"Dallas, TX",$125760 - $237636 per year,"We are urgently hiring a Embedded Systems Engineer for our team at NeoTech. Experience with Power BI, Terraform, PHP, MongoDB is highly preferred.","['MongoDB', 'Elasticsearch', 'C++', 'NumPy', 'PostgreSQL', 'Linux', 'Bash']",Other Tech Role,125760.0,181698.0,"Dallas, TX",3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7,Medium
Backend Developer,Cloudify,"Toronto, ON",$166347 - $223928 per year,"We are urgently hiring a Backend Developer for our team at Cloudify. Experience with TensorFlow, Azure, Power BI is highly preferred.","['Angular', 'Snowflake', 'Kafka', 'Firebase']",Backend Engineer,166347.0,195137.5,"Toronto, ON",3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,Small
Product Manager,TechCorp,Remote (Global),$93056 - $180846 per year,"We are urgently hiring a Product Manager for our team at TechCorp. Experience with Elasticsearch, Azure, Swift, C++ is highly preferred.","['Ruby', 'PyTorch', 'Linux', 'Angular', 'MongoDB']",Product/Project Manager,93056.0,136951.0,Remote,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,5,Medium
Network Engineer,DataNova,"Boston, MA",$106858 - $221504 per year,"We are urgently hiring a Network Engineer for our team at DataNova. Experience with Terraform, AWS, C++ is highly preferred.","['Kubernetes', 'Tableau', 'Terraform', 'Hadoop']",Other Tech Role,106858.0,164181.0,"Boston, MA",3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,Large
Business Intelligence Analyst,Cloudify,"Boston, MA",$41158 - $285354 per year,"We are urgently hiring a Business Intelligence Analyst for our team at Cloudify. Experience with GoLang, Python, Power BI, PyTorch, Kubernetes, MongoDB is highly preferred.","['R', 'Rust', 'Snowflake', 'C++', 'PyTorch', 'Power BI', 'Tableau']",Data Analyst,41158.0,163256.0,"Boston, MA",3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,7,Large
Systems Architect,Cloudify,Remote,$171403 - $218337 per year,"We are urgently hiring a Systems Architect for our team at Cloudify. Experience with Spark, Kubernetes, PyTorch, Elasticsearch is highly preferred.","['GoLang', 'Python', 'Firebase', 'AWS', 'Vue.js']",Other Tech Role,171403.0,194870.0,Remote,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5,Medium
Machine Learning Engineer,NextGen,"Los Angeles, CA",$52596 - $288433 per year,"We are urgently hiring a Machine Learning Engineer for our team at NextGen. Experience with Pandas, Java, GoLang, NumPy is highly preferred.","['NumPy', 'Kafka', 'Swift', 'AWS', 'GCP', 'PyTorch', 'Vue.js']",ML Engineer,52596.0,170514.5,"Los Angeles, CA",3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,7,Small
Technical Support Specialist,Cloudify,Remote (Global),$151986 - $195769 per year,"We are urgently hiring a Technical Support Specialist for our team at Cloudify. Experience with React, Linux, Terraform, Angular, GCP, Bash is highly preferred.","['R', 'Flutter', 'NumPy', 'SQL', 'Firebase']",Other Tech Role,151986.0,173877.5,Remote,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Small
Blockchain Developer,CircuitFlow,"Phoenix, AZ",$177367 - $292026 per year,"We are urgently hiring a Blockchain Developer for our team at CircuitFlow. Experience with GoLang, NumPy, Pandas, JavaScript is highly preferred.","['Terraform', 'Java']",Software Engineer,177367.0,234696.5,"Phoenix, AZ",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,Medium
Full Stack Developer,PixelPerfect,"Seattle, WA",$139578 - $269410 per year,"We are urgently hiring a Full Stack Developer for our team at PixelPerfect. Experience with GoLang, R, Ruby, Kubernetes, Docker is highly preferred.","['TensorFlow', 'Scala', 'PHP', 'Python', 'R', 'JavaScript']",Full Stack Engineer,139578.0,204494.0,"Seattle, WA",3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,Medium
Cybersecurity Analyst,PixelPerfect,"Vancouver, BC",$103765 - $235225 per year,"We are urgently hiring a Cybersecurity Analyst for our team at PixelPerfect. Experience with Node.js, Azure, Kafka is highly preferred.","['MongoDB', 'Node.js', 'Docker', 'Azure', 'SQL', 'React', 'Power BI']",Data Analyst,103765.0,169495.0,"Vancouver, BC",3,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7,Large
Machine Learning Engineer,BrightBytes,"Paris, FR",$79686 - $234926 per year,"We are urgently hiring a Machine Learning Engineer for our team at BrightBytes. Experience with JavaScript, Elasticsearch, SQL is highly preferred.","['Bash', 'GCP', 'Snowflake']",ML Engineer,79686.0,157306.0,"Paris, FR",3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,Small
Embedded Systems Engineer,CodeHaven,"Barcelona, ES",$108591 - $290715 per year,"We are urgently hiring a Embedded Systems Engineer for our team at CodeHaven. Experience with Azure, R, Snowflake, Swift, Rust, Spark is highly preferred.","['Elasticsearch', 'Swift', 'GCP', 'Kafka']",Other Tech Role,108591.0,199653.0,"Barcelona, ES",3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,Medium
Machine Learning Engineer,EchoSoft,"Chicago, IL",$68258 - $217183 per year,"We are urgently hiring a Machine Learning Engineer for our team at EchoSoft. Experience with PyTorch, PostgreSQL, Docker, Scala, Linux, PHP is highly preferred.","['Elasticsearch', 'Flutter', 'Linux', 'NumPy', 'PHP', 'Java', 'JavaScript']",ML Engineer,68258.0,142720.5,"Chicago, IL",3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7,Small
Product Manager,InnovateX,"Vancouver, BC",$76361 - $287123 per year,"We are urgently hiring a Product Manager for our team at InnovateX. Experience with Angular, Terraform, Java, Tableau, PostgreSQL, Hadoop is highly preferred.","['Power BI', 'Azure', 'Scala', 'MongoDB', 'C++']",Product/Project Manager,76361.0,181742.0,"Vancouver, BC",3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,5,Medium
Technical Support Specialist,CircuitFlow,"Seattle, WA",$116047 - $180342 per year,"We are urgently hiring a Technical Support Specialist for our team at CircuitFlow. Experience with SQL, Java, JavaScript is highly preferred.","['Bash', 'AWS', 'Docker', 'Hadoop', 'Linux', 'JavaScript']",Other Tech Role,116047.0,148194.5,"Seattle, WA",3,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,6,Medium
AI Specialist,InnovateX,"Tokyo, JP",$46314 - $253331 per year,"We are urgently hiring a AI Specialist for our team at InnovateX. Experience with Pandas, Swift, Java, Kafka, Node.js is highly preferred.","['GoLang', 'AWS', 'PHP', 'Spark', 'Flutter']",Other,46314.0,149822.5,"Tokyo, JP",3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,Small
Product Manager,BrightBytes,"Sydney, AU",$92631 - $286407 per year,"We are urgently hiring a Product Manager for our team at BrightBytes. Experience with Docker, AWS, SQL is highly preferred.","['AWS', 'Tableau', 'PHP', 'TensorFlow', 'Vue.js', 'MongoDB']",Product/Project Manager,92631.0,189519.0,"Sydney, AU",3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,Medium
